932.51232, 0.93448
963.05419, 0.89731
990.64039, 0.86510
999.50739, 0.83297
1008.37438, 0.79836
1011.33005, 0.76872
1013.30049, 0.73661
1018.22660, 0.70696
1021.18227, 0.67485
1031.03448, 0.64518
1033.99015, 0.61801
1046.79803, 0.57845
1051.72414, 0.54880
1051.72414, 0.51670
1053.69458, 0.48706
1057.63547, 0.45989
1060.59113, 0.40062
1066.50246, 0.37096
1079.31034, 0.34622
1096.05911, 0.31652
1106.89655, 0.27203
1110.83744, 0.23745
1115.76355, 0.21520
1122.66010, 0.18061
1129.55665, 0.15342
1135.46798, 0.11883
1141.37931, 0.09905
1173.89163, 0.06435
1190.64039, 0.02477
1227.09360, -0.00254
