486.57787, 1.00031
501.65962, 1.00255
515.79683, 1.00259
535.58684, 1.00044
546.89660, 1.00047
561.03380, 1.00051
577.99845, 1.00055
595.90971, 1.00499
607.21740, 1.00282
626.06286, 0.99848
639.25966, 1.00071
654.34348, 1.00514
669.41902, 1.00079
686.38367, 1.00083
701.46542, 1.00307
716.54510, 1.00310
731.62479, 1.00314
746.64233, 0.93725
761.70544, 0.91970
776.78512, 0.91974
791.84823, 0.90220
806.92791, 0.90224
822.00760, 0.90228
837.05621, 0.86935
853.01623, 0.80346
868.08141, 0.78811
882.18755, 0.75518
890.66987, 0.75520
899.15012, 0.75303
905.69984, 0.70249
915.12464, 0.70252
930.17325, 0.66959
944.31045, 0.66963
959.26585, 0.53780
976.19735, 0.50268
988.44960, 0.50271
1005.38317, 0.46978
1020.39864, 0.40169
1036.37523, 0.35338
1042.95602, 0.33581
1050.43165, 0.26770
1067.37972, 0.25016
1080.49573, 0.16668
1096.45368, 0.09859
1111.44222, 0.00193
