699.50443, 0.99718
727.18198, 0.95568
765.18532, 0.95167
795.37624, 0.94047
808.63663, 0.89211
824.06754, 0.80666
864.47570, 0.79578
900.89382, 0.79065
926.59381, 0.74359
951.44720, 0.72722
955.82567, 0.68051
970.87260, 0.63929
1008.17884, 0.63394
1022.31528, 0.57651
1031.13355, 0.52812
1042.36015, 0.46900
1051.42261, 0.42201
1057.56576, 0.36638
1068.16251, 0.31920
1077.21249, 0.25458
1078.65975, 0.19897
1083.91946, 0.14700
1091.85640, 0.10382
1094.52672, 0.06428
1098.52997, 0.02547
