11.74527, 1.00454
33.24921, 1.00483
54.75348, 1.00479
76.25775, 1.00476
97.76201, 1.00472
119.26777, 1.00316
140.77278, 1.00236
162.27705, 1.00233
183.78131, 1.00229
205.28558, 1.00225
226.78985, 1.00222
248.29411, 1.00218
269.79838, 1.00215
291.30265, 1.00211
312.80691, 1.00207
334.31118, 1.00204
355.81544, 1.00200
377.32345, 0.99815
395.03890, 0.94578
415.27596, 0.93266
428.63450, 0.88527
450.14220, 0.88173
460.61949, 0.81378
470.73544, 0.76627
488.15713, 0.75247
499.47123, 0.70142
520.97662, 0.70024
544.58289, 0.64506
567.11755, 0.63849
585.13321, 0.59909
611.25712, 0.52910
632.76504, 0.52533
654.26931, 0.52529
675.77980, 0.51889
691.18490, 0.47299
707.07312, 0.45660
713.45968, 0.38322
724.17881, 0.34718
731.30193, 0.28850
745.69289, 0.23251
767.19912, 0.23047
788.70427, 0.22953
809.47762, 0.19160
831.76446, 0.17668
853.26998, 0.17537
868.64681, 0.15835
876.65991, 0.09014
880.03699, 0.02957
