16.87379, 0.99588
38.37806, 0.99585
60.87670, 0.98585
81.38904, 0.99327
102.89925, 0.98716
124.41307, 0.97738
145.92468, 0.96983
167.43081, 0.96790
188.93507, 0.96786
210.44122, 0.96590
231.94568, 0.96567
253.44995, 0.96563
274.95800, 0.96173
294.96076, 0.92643
311.88692, 0.89582
333.39122, 0.89574
354.42789, 0.87308
370.00484, 0.83355
391.82842, 0.82569
413.34220, 0.81594
434.87012, 0.79174
452.36871, 0.77985
461.55921, 0.72554
485.16356, 0.67232
501.77750, 0.63375
521.04816, 0.62715
539.43557, 0.61138
550.69915, 0.56885
559.06464, 0.49632
573.68735, 0.43100
588.80910, 0.38561
597.40126, 0.31134
619.68321, 0.29006
625.36990, 0.23424
633.03694, 0.18945
651.17076, 0.17199
667.42876, 0.15823
679.71837, 0.10442
700.26061, 0.09337
718.23759, 0.03536
739.74753, 0.02952
761.25180, 0.02948
782.75617, 0.02934
804.25921, 0.03056
825.76348, 0.03052
842.15317, 0.02488
