13.80176, 0.99589
35.30602, 0.99585
56.81118, 0.99491
78.31485, 0.99548
99.81882, 0.99574
121.32710, 0.99161
142.82975, 0.99322
164.33402, 0.99319
185.83828, 0.99315
207.34255, 0.99312
228.84681, 0.99308
250.35108, 0.99304
271.85591, 0.99243
293.35982, 0.99277
314.86212, 0.99473
336.36639, 0.99469
357.87066, 0.99466
379.37542, 0.99411
400.88086, 0.99288
422.38521, 0.99275
443.88948, 0.99272
465.39428, 0.99214
486.92452, 0.96556
500.76690, 0.94694
507.66120, 0.89729
527.43972, 0.85713
550.52542, 0.85093
572.02968, 0.85090
593.53395, 0.85086
615.03822, 0.85082
636.03927, 0.84181
645.95442, 0.78149
657.11627, 0.75521
678.61979, 0.75593
700.12406, 0.75590
721.62832, 0.75586
742.55838, 0.74465
759.31933, 0.69600
777.01637, 0.66243
794.94616, 0.65263
804.81741, 0.59009
816.71413, 0.50946
833.52209, 0.47333
840.74785, 0.41441
861.23335, 0.40901
873.49698, 0.35933
882.89965, 0.28369
896.19668, 0.25889
900.94741, 0.19831
912.46803, 0.13641
933.40171, 0.13115
953.59303, 0.11766
963.95095, 0.08570
985.45468, 0.08621
1006.95895, 0.08617
1028.46465, 0.08467
1049.00897, 0.05526
1071.51870, 0.03810
1093.02297, 0.03806
1114.52729, 0.03797
1136.03150, 0.03799
1157.53577, 0.03795
1179.04003, 0.03792
1200.54430, 0.03788
1218.47215, 0.03006
