112.30299, 0.96700
112.34133, 0.89786
116.56472, 0.85828
122.22156, 0.79603
125.90357, 0.71947
129.78299, 0.66040
135.90912, 0.59905
143.26618, 0.59092
150.32466, 0.59087
157.38481, 0.58780
163.27593, 0.53189
169.68982, 0.52152
173.25608, 0.45472
177.32330, 0.39372
182.20642, 0.37671
185.42590, 0.32914
192.48538, 0.32730
197.70251, 0.31410
199.58413, 0.25461
201.97070, 0.19373
206.37585, 0.12947
213.43545, 0.12739
219.15350, 0.12006
223.55457, 0.06315
228.59740, 0.06120
230.10639, 0.00695
