442.84222, 0.98869
466.87565, 0.97621
558.82968, 0.96640
560.91954, 0.95395
564.05434, 0.94012
600.62696, 0.93038
634.06479, 0.91789
642.42424, 0.90681
665.41275, 0.89572
674.81714, 0.88464
689.44619, 0.87217
694.67085, 0.84865
700.94044, 0.83619
705.12017, 0.82789
707.21003, 0.81544
718.70428, 0.80297
722.88401, 0.76839
738.55799, 0.75730
745.87252, 0.74623
757.36677, 0.73515
759.45664, 0.71993
764.68130, 0.71024
767.81609, 0.69779
770.95089, 0.68672
771.99582, 0.67289
780.35528, 0.66596
786.62487, 0.65350
794.98433, 0.64104
809.61338, 0.62996
824.24242, 0.60781
835.73668, 0.59534
839.91641, 0.58151
845.14107, 0.57458
847.23093, 0.55245
857.68025, 0.53860
863.94984, 0.52753
870.21944, 0.50401
873.35423, 0.49294
876.48903, 0.48049
879.62382, 0.45835
883.80355, 0.44452
884.84848, 0.41270
887.98328, 0.39748
891.11808, 0.38641
899.47753, 0.37949
904.70219, 0.36703
909.92685, 0.35458
914.10658, 0.33244
923.51097, 0.31860
928.73563, 0.30752
933.96029, 0.29645
936.05016, 0.28262
947.54441, 0.26324
953.81400, 0.25216
957.99373, 0.22726
961.12853, 0.20513
968.44305, 0.19267
973.66771, 0.18160
980.98224, 0.16084
989.34169, 0.14700
991.43156, 0.13593
1001.88088, 0.12623
1008.15047, 0.10271
1017.55486, 0.09025
1033.22884, 0.07778
1037.40857, 0.06671
1053.08255, 0.04456
1065.62173, 0.03348
1079.20585, 0.02101
1132.49739, 0.00987
1219.22675, -0.00270
