511.99422, 0.97176
541.40548, 0.90757
541.44192, 0.94095
551.20736, 0.88447
554.44382, 0.84852
558.77779, 0.81772
560.93076, 0.78947
565.27033, 0.76380
580.51771, 0.72786
592.49779, 0.69961
596.82895, 0.66624
613.17945, 0.64056
639.34864, 0.60719
650.23963, 0.58151
657.84369, 0.54557
663.27797, 0.52246
676.34435, 0.48909
679.58361, 0.45571
695.93130, 0.42747
709.00048, 0.39666
718.79676, 0.36842
719.85502, 0.33761
722.00238, 0.30424
726.34195, 0.27856
773.26009, 0.24775
784.14547, 0.21694
807.04456, 0.18870
812.47324, 0.16046
847.37765, 0.12709
873.54965, 0.09628
886.61603, 0.06290
909.51513, 0.03466
919.31141, 0.00642
