572.03390, 0.97696
737.28814, 0.95545
764.83051, 0.93088
774.36441, 0.91091
820.97458, 0.88940
824.15254, 0.86482
840.04237, 0.84485
848.51695, 0.79724
862.28814, 0.77419
865.46610, 0.74962
870.76271, 0.72657
875.00000, 0.70661
899.36441, 0.66052
905.72034, 0.63594
908.89831, 0.61751
913.13559, 0.59293
930.08475, 0.57296
932.20339, 0.54531
939.61864, 0.52381
941.73729, 0.50230
944.91525, 0.47926
951.27119, 0.45622
972.45763, 0.43164
979.87288, 0.38710
991.52542, 0.36559
995.76271, 0.34255
1000.00000, 0.31951
1005.29661, 0.29800
1021.18644, 0.27343
1028.60169, 0.25192
1030.72034, 0.22581
1034.95763, 0.20584
1054.02542, 0.18280
1074.15254, 0.16283
1093.22034, 0.13518
1106.99153, 0.11214
1135.59322, 0.09370
1145.12712, 0.06912
1159.95763, 0.04762
1213.98305, 0.02304
1313.55932, 0.00000
