392.22837, 0.99894
414.32694, 0.99702
436.42671, 0.99666
458.53021, 1.00112
480.63122, 1.00235
502.73123, 1.00231
526.25699, 0.99515
545.07059, 0.97764
569.48663, 0.97242
589.28169, 0.94933
612.85064, 0.94283
635.28755, 0.94542
659.21952, 0.93282
678.98873, 0.91883
701.56686, 0.91847
719.58850, 0.90658
725.12862, 0.85610
740.15832, 0.82823
758.54885, 0.80940
780.91570, 0.78126
797.75015, 0.73647
817.35875, 0.72022
833.57314, 0.69466
856.87122, 0.67887
878.88371, 0.65069
898.71943, 0.61447
917.53453, 0.57428
933.73081, 0.53590
955.93532, 0.51977
963.26910, 0.47721
968.15957, 0.41561
976.18116, 0.28705
976.27647, 0.34843
983.02770, 0.23595
990.49300, 0.17496
1013.00903, 0.15615
1017.05803, 0.09976
1021.03089, 0.01366
1022.33161, 0.06085
