406.83077, 1.00561
428.97887, 1.00116
451.12696, 1.00120
473.27505, 1.00124
495.42315, 1.00129
517.57124, 1.00133
539.71934, 1.00138
561.86743, 1.00142
584.01552, 1.00147
606.92298, 0.99082
626.96940, 0.95765
650.45981, 0.95189
672.60790, 0.94667
694.75600, 0.93365
716.90409, 0.92716
738.52485, 0.90789
752.23557, 0.88304
773.85633, 0.87358
796.00443, 0.86605
817.42743, 0.83769
832.65425, 0.79991
843.28885, 0.75407
857.48296, 0.71474
869.83141, 0.67079
880.51568, 0.63498
901.57701, 0.60484
911.35214, 0.56237
917.50254, 0.51463
938.38503, 0.47784
960.12987, 0.45043
976.35319, 0.43637
977.40786, 0.36725
988.22971, 0.31377
995.33727, 0.23964
1020.64938, 0.23863
1025.87688, 0.17470
1037.22881, 0.11925
1056.93007, 0.07422
1073.91027, 0.02436
1088.14833, 0.00318
