595.73001, 1.00293
626.00003, 0.99169
656.27117, 0.97945
686.53384, 0.97470
710.38828, 0.92522
732.33655, 0.86859
759.50236, 0.84976
791.20983, 0.83259
820.72417, 0.80355
836.40777, 0.75879
851.33432, 0.71645
857.14780, 0.65964
879.04595, 0.61931
897.58020, 0.57224
923.10275, 0.52750
946.01596, 0.50287
961.58266, 0.46946
985.89465, 0.44306
991.65722, 0.39223
995.52628, 0.33138
1008.05957, 0.28354
1025.24971, 0.23023
1038.43088, 0.15926
1063.39147, 0.09961
1081.62898, 0.06491
1111.18520, 0.04782
1141.44611, 0.04462
1171.70492, 0.04328
1203.93362, 0.03277
1226.49316, 0.01064
