29.50928, 1.00009
58.05345, 1.00009
86.59762, 0.99753
115.14180, 0.99557
143.68597, 0.99733
172.23015, 0.99432
200.77432, 0.99845
229.31850, 0.97757
257.86267, 0.96942
286.40685, 0.96967
314.95102, 0.96676
342.81557, 0.96748
375.47746, 0.94392
401.94279, 0.90711
430.48696, 0.89778
459.03114, 0.83010
484.58497, 0.76030
514.76024, 0.74414
543.30441, 0.74414
571.84859, 0.69500
594.95578, 0.65338
618.06297, 0.56932
646.81103, 0.56397
670.39395, 0.54971
682.20894, 0.41066
708.38489, 0.37012
736.31740, 0.37246
764.86158, 0.37246
793.40575, 0.36175
807.28437, 0.28086
835.54239, 0.27919
854.00549, 0.20461
870.38853, 0.09345
899.42697, 0.09203
927.97115, 0.09203
956.51532, 0.09203
985.05949, 0.09203
1012.24442, 0.09206
